...1,StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q31,Q32_1,Q32_2,Q34,Q35,Q2.1_1,Q2.1_2,Q2.1_3,Q2.1_4,Q2.1_5,Q2.1_6,Q2.1_7,Q2.1_8,Q2.1_9,Q2.1_10,Q2.1_DO,Q3.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.2_7,Q2.2_8,Q2.2_9,Q2.2_10,Q2.2_DO,Q3.2,Q4,Q5,Q5_3_TEXT,Q6,Q7,Q8,Q8_4_TEXT,Q9,Q10,Q11,Q12,FL_35_DO,ill_honest,undoc_honest,honest,ill_hardworking,undoc_hardworking,hardworking,ill_unlawful,undoc_unlawful,unlawful,ill_violent,undoc_violent,violent,ill_intelligent,undoc_intelligent,intelligent,ill_uneducated,undoc_uneducated,uneducated,ill_lazy,undoc_lazy,lazy,ill_immoral,undoc_immoral,immoral,ill_loyal,undoc_loyal,loyal,ill_responsible,undoc_responsible,responsible,ID,Treatment,Response,Hispanic/Latino,Not Hispanic/Latino,Latin America,Europe,Middle East,Asia,Third-world/poor country,Construction,Food,Gardener,Maid,Unemployed,Job Americans Don't Want,Hardworking,Honest,Loyal,Intelligent,Responsible,Immoral,Lazy,Uneducated,Unlawful,Violent,Family-oriented,Religious/church-going,Poor/low socio-economic status,Stealing American's Jobs,Seeking welfare,Better life,Fleeing/escaping hardship,"No ""typical"" unauthorized immigrant",Criticize US immigration process,"Risk-taking, brave",Contributions to U.S.,Are trying or should try to become legal,Nobody illegal on stolen land,US doesn't treat well,American dream,Unfair/disrespectful to legal immigrants and citizens,Anti-unauthorized immigration = racism,Respondent talks about their connection/experience,Opposition to terminology
NA,11/24/20 13:51,11/24/20 13:56,100,306,TRUE,11/24/20 13:56,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/24/20,3,2,3,3,3,3,2,2,3,3,Intelligent|Responsible|Honest|Lazy|Immoral|Violent|Hardworking|Unlawful|Loyal|Uneducated,"I don't know much about the average illegal immigrant. I assume they are more hardworking than lazy because they did the work to get here, however I don't know anything about their honesty, trustworthiness or certainly any negative characteristics, just that they would prefer to take their chances here.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,Female,NA,White,No,Democrat,NA,NA,Liberal,NA,"My parents, grandparents and I were all born in the USA.",C3,3,NA,3,2,NA,2,3,NA,3,3,NA,3,3,NA,3,3,NA,3,2,NA,2,2,NA,2,3,NA,3,3,NA,3,aqm90,T3,"I don't know much about the average illegal immigrant. I assume they are more hardworking than lazy because they did the work to get here, however I don't know anything about their honesty, trustworthiness or certainly any negative characteristics, just that they would prefer to take their chances here.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/24/20 14:02,11/24/20 14:05,100,167,TRUE,11/24/20 14:05,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/24/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5 (very well),2,1 (not well at all),3,4,1 (not well at all),1 (not well at all),2,2,Unlawful|Immoral|Responsible|Hardworking|Intelligent|Violent|Uneducated|Lazy|Loyal|Honest,"The typical undocumented immigrant is looking for better life in America, which is completely understandable.",22,Male,NA,White,No,Independent,NA,Closer to Democratic Party,NA,NA,"I was born in the USA, but at least one of my parents is an immigrant",C6,NA,2,2,NA,5,5,NA,2,2,NA,1,1,NA,3,3,NA,4,4,NA,1,1,NA,1,1,NA,2,2,NA,2,2,SzNbO,T6,"The typical undocumented immigrant is looking for better life in America, which is completely understandable.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/24/20 14:09,11/24/20 14:14,100,263,TRUE,11/24/20 14:14,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/24/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,3,3,2,4,2,2,Uneducated|Intelligent|Hardworking|Unlawful|Honest|Responsible|Violent|Lazy|Loyal|Immoral,"I'm not a fan of undocumented immigrants. Of course, often times they are fleeing an unfortunate situation that may not be ideal but there are rules and laws put in place for a reason. They should be respectful of the procedures put into place and be willing to go through the legal process that everyone else has to abide by.",21,Female,NA,Asian,No,Republican,NA,NA,Conservative,NA,"I was born in the USA, but at least one of my parents is an immigrant",C4,NA,2,2,NA,3,3,NA,4,4,NA,2,2,NA,3,3,NA,3,3,NA,2,2,NA,4,4,NA,2,2,NA,2,2,4h3yE,T4,"I'm not a fan of undocumented immigrants. Of course, often times they are fleeing an unfortunate situation that may not be ideal but there are rules and laws put in place for a reason. They should be respectful of the procedures put into place and be willing to go through the legal process that everyone else has to abide by.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/24/20 14:17,11/24/20 14:22,100,310,TRUE,11/24/20 14:22,anonymous,EN,NA,Yes,Yes,NA,11/24/20,3,4,1 (not well at all),1 (not well at all),3,4,1 (not well at all),1 (not well at all),5 (very well),3,Lazy|Responsible|Honest|Loyal|Immoral|Uneducated|Unlawful|Intelligent|Violent|Hardworking,"A typical illegal immigrant is somebody who clearly has a strong desire to be in this country and therefore I believe is willing to work quite hard to be here. On average I think most illegal immigrants come here with a high school degree or less because its so hard to immigrate here legally with those credentials. Finally I don't think illegal immigrants fall into any those negative categories like being immoral, unlawful, or violent more than the average American.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male,NA,White,No,Democrat,NA,NA,Liberal,NA,"My parents, grandparents and I were all born in the USA.",C3,3,NA,3,4,NA,4,1,NA,1,1,NA,1,3,NA,3,4,NA,4,1,NA,1,1,NA,1,5,NA,5,3,NA,3,tT5te,T3,"A typical illegal immigrant is somebody who clearly has a strong desire to be in this country and therefore I believe is willing to work quite hard to be here. On average I think most illegal immigrants come here with a high school degree or less because its so hard to immigrate here legally with those credentials. Finally I don't think illegal immigrants fall into any those negative categories like being immoral, unlawful, or violent more than the average American.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NA,11/24/20 14:44,11/24/20 14:50,100,328,TRUE,11/24/20 14:50,anonymous,EN,NA,NA,NA,NA,11/24/20,3,4,3,3,2,4,3,2,3,3,Unlawful|Loyal|Lazy|Violent|Honest|Uneducated|Responsible|Immoral|Intelligent|Hardworking,Someone who has left their country due to the dangers they face there.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male,NA,Black or African American,No,Democrat,NA,NA,Liberal,NA,"My parents, grandparents and I were all born in the USA.",C1,3,NA,3,4,NA,4,3,NA,3,3,NA,3,2,NA,2,4,NA,4,3,NA,3,2,NA,2,3,NA,3,3,NA,3,jRt23,T1,Someone who has left their country due to the dangers they face there.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/24/20 14:56,11/24/20 14:58,100,104,TRUE,11/24/20 14:58,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/24/20,1 (not well at all),4,5 (very well),5 (very well),1 (not well at all),5 (very well),5 (very well),5 (very well),1 (not well at all),1 (not well at all),Immoral|Honest|Lazy|Intelligent|Hardworking|Responsible|Uneducated|Loyal|Unlawful|Violent,Typical illegal immigrant is someone who came from another country wanting some better life in the US,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male,NA,White,No,Republican,NA,NA,Slightly conservative,NA,"My parents, grandparents and I were all born in the USA.",C5,1,NA,1,4,NA,4,5,NA,5,5,NA,5,1,NA,1,5,NA,5,5,NA,5,5,NA,5,1,NA,1,1,NA,1,oCba7,T5,Typical illegal immigrant is someone who came from another country wanting some better life in the US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/24/20 14:59,11/24/20 15:01,100,140,TRUE,11/24/20 15:01,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/24/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,4,3,2,2,3,4,Intelligent|Immoral|Unlawful|Uneducated|Hardworking|Lazy|Responsible|Loyal|Honest|Violent,"I think that a lot of them can be very hardworking and take jobs that no one else wants. There have been stories though of undocumented immigrants drinking and driving and killing people or robbing stories, and a lot of people point out that the should not happen since they should not be here. I think that with every group there are flaws, but they are more pointed out with undocumented people since they are not here legally.",20,Female,NA,White,No,Republican,NA,NA,Slightly conservative,NA,"My parents, grandparents and I were all born in the USA.",C2,NA,3,3,NA,4,4,NA,2,2,NA,2,2,NA,4,4,NA,3,3,NA,2,2,NA,2,2,NA,3,3,NA,4,4,e5yKF,T2,"I think that a lot of them can be very hardworking and take jobs that no one else wants. There have been stories though of undocumented immigrants drinking and driving and killing people or robbing stories, and a lot of people point out that the should not happen since they should not be here. I think that with every group there are flaws, but they are more pointed out with undocumented people since they are not here legally.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/24/20 14:59,11/24/20 15:03,100,227,TRUE,11/24/20 15:03,anonymous,EN,NA,Yes,Yes,NA,11/24/20,3,4,2,2,3,3,2,2,4,4,Hardworking|Violent|Honest|Uneducated|Responsible|Unlawful|Lazy|Intelligent|Immoral|Loyal,I think that I have a relatively favorable view of the typical illegal immigrant.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female,NA,Asian,No,Democrat,NA,NA,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C1,3,NA,3,4,NA,4,2,NA,2,2,NA,2,3,NA,3,3,NA,3,2,NA,2,2,NA,2,4,NA,4,4,NA,4,NmydP,T1,I think that I have a relatively favorable view of the typical illegal immigrant.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/24/20 15:16,11/24/20 15:18,100,132,TRUE,11/24/20 15:18,anonymous,EN,NA,Yes,Yes,NA,11/24/20,4,5 (very well),2,1 (not well at all),3,2,1 (not well at all),2,3,3,Immoral|Responsible|Uneducated|Loyal|Intelligent|Violent|Honest|Unlawful|Hardworking|Lazy,I view them as hardworking individuals who most likely had to leave their country for reasons beyond their control.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female,NA,White,No,Democrat,NA,NA,Extremely liberal,NA,"My parents and I were born in the USA, but at least one of my grandparents was an immigrant.",C5,4,NA,4,5,NA,5,2,NA,2,1,NA,1,3,NA,3,2,NA,2,1,NA,1,2,NA,2,3,NA,3,3,NA,3,L6XeZ,T5,I view them as hardworking individuals who most likely had to leave their country for reasons beyond their control.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/24/20 13:17,11/24/20 15:23,100,7562,TRUE,11/24/20 15:23,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/24/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5 (very well),2,1 (not well at all),3,1 (not well at all),1 (not well at all),1 (not well at all),5 (very well),3,Lazy|Violent|Hardworking|Loyal|Uneducated|Immoral|Honest|Intelligent|Unlawful|Responsible,"They deserve a chance to work here without fearing for their life, and children of undocumented immigrants should be automatically given citizenship",21,Female,NA,"White,Asian",No,Democrat,NA,NA,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C4,NA,3,3,NA,5,5,NA,2,2,NA,1,1,NA,3,3,NA,1,1,NA,1,1,NA,1,1,NA,5,5,NA,3,3,aLTmh,T4,"They deserve a chance to work here without fearing for their life, and children of undocumented immigrants should be automatically given citizenship",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/24/20 15:24,11/24/20 15:26,100,139,TRUE,11/24/20 15:26,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",3/31/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,Responsible|Uneducated|Hardworking|Violent|Honest|Lazy|Intelligent|Loyal|Unlawful|Immoral,I feel like immigrants are important and should be valued because they are the ones that make the US diverse.,18,Female,NA,Asian,No,Democrat,NA,NA,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C6,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,WsVUB,T6,I feel like immigrants are important and should be valued because they are the ones that make the US diverse.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NA,11/24/20 15:26,11/24/20 15:28,100,148,TRUE,11/24/20 15:28,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/24/20,3,4,5 (very well),2,4,3,2,3,3,4,Hardworking|Immoral|Unlawful|Loyal|Uneducated|Lazy|Intelligent|Violent|Responsible|Honest,When I imagine an illegal immigrant I picture a person of hispanic descent who has illegally immigrated to the US to try and start a better life here.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male,NA,White,No,Republican,NA,NA,Conservative,NA,"My parents and I were born in the USA, but at least one of my grandparents was an immigrant.",C3,3,NA,3,4,NA,4,5,NA,5,2,NA,2,4,NA,4,3,NA,3,2,NA,2,3,NA,3,3,NA,3,4,NA,4,VWYTL,T3,When I imagine an illegal immigrant I picture a person of hispanic descent who has illegally immigrated to the US to try and start a better life here.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/24/20 13:25,11/24/20 15:47,100,8569,TRUE,11/24/20 15:47,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/24/20,4,5 (very well),2,1 (not well at all),4,1 (not well at all),1 (not well at all),1 (not well at all),2,4,Unlawful|Uneducated|Responsible|Loyal|Honest|Lazy|Hardworking|Immoral|Violent|Intelligent,The typical illegal immigrant is someone left a very rough situation in another country and is working to make a better life here.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female,NA,White,No,Democrat,NA,NA,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C1,4,NA,4,5,NA,5,2,NA,2,1,NA,1,4,NA,4,1,NA,1,1,NA,1,1,NA,1,2,NA,2,4,NA,4,khw8t,T1,The typical illegal immigrant is someone left a very rough situation in another country and is working to make a better life here.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/24/20 16:19,11/24/20 16:23,100,211,TRUE,11/24/20 16:23,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/24/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5 (very well),2,1 (not well at all),4,3,1 (not well at all),1 (not well at all),4,3,Hardworking|Loyal|Intelligent|Responsible|Immoral|Violent|Lazy|Unlawful|Uneducated|Honest,they are fine to me. They are trying as they deem the most sufficient and nesieccary way to achieve a better life.,20,Male,NA,White,No,Democrat,NA,NA,Liberal,NA,"My parents, grandparents and I were all born in the USA.",C2,NA,4,4,NA,5,5,NA,2,2,NA,1,1,NA,4,4,NA,3,3,NA,1,1,NA,1,1,NA,4,4,NA,3,3,Yeb0e,T2,they are fine to me. They are trying as they deem the most sufficient and nesieccary way to achieve a better life.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/24/20 16:39,11/24/20 16:41,100,140,TRUE,11/24/20 16:41,anonymous,EN,NA,Yes,Yes,NA,11/24/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 (very well),5 (very well),1 (not well at all),1 (not well at all),5 (very well),2,1 (not well at all),1 (not well at all),5 (very well),5 (very well),Unlawful|Responsible|Honest|Intelligent|Loyal|Immoral|Uneducated|Lazy|Violent|Hardworking,Hard working people who came here for a better future,20,Female,NA,Other,Yes,Democrat,NA,NA,Extremely liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C6,NA,5,5,NA,5,5,NA,1,1,NA,1,1,NA,5,5,NA,2,2,NA,1,1,NA,1,1,NA,5,5,NA,5,5,lczXn,T6,Hard working people who came here for a better future,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/24/20 16:54,11/24/20 17:00,100,366,TRUE,11/24/20 17:00,anonymous,EN,NA,Yes,Yes,NA,11/24/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,4,2,2,3,3,Violent|Honest|Lazy|Loyal|Responsible|Unlawful|Intelligent|Uneducated|Hardworking|Immoral,"I do not believe undocumented immigrants should be in this country competing for jobs, healthcare and social services. However, I also sympathize with the plights that drove them here and the search for a better life while having to deal with a very restrictive immigration system. You could say I have mixed feelings on this matter.",22,Male,NA,White,No,Independent,NA,Closer to Democratic Party,Slightly liberal,NA,"My parents, grandparents and I were all born in the USA.",C4,NA,3,3,NA,3,3,NA,3,3,NA,2,2,NA,3,3,NA,4,4,NA,2,2,NA,2,2,NA,3,3,NA,3,3,mE2U3,T4,"I do not believe undocumented immigrants should be in this country competing for jobs, healthcare and social services. However, I also sympathize with the plights that drove them here and the search for a better life while having to deal with a very restrictive immigration system. You could say I have mixed feelings on this matter.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
NA,11/24/20 17:53,11/24/20 17:56,100,144,TRUE,11/24/20 17:56,anonymous,EN,NA,Yes,Yes,NA,11/24/20,1 (not well at all),2,5 (very well),3,2,2,4,4,2,2,Loyal|Honest|Responsible|Hardworking|Violent|Uneducated|Intelligent|Lazy|Unlawful|Immoral,"I don't have a connection to immigration, but all of my friends who do are against illegal immigration, so I'll take their word for it that people should actually try to come here legally",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female,NA,White,No,Independent,NA,Closer to Republican Party,Slightly conservative,NA,"My parents, grandparents and I were all born in the USA.",C1,1,NA,1,2,NA,2,5,NA,5,3,NA,3,2,NA,2,2,NA,2,4,NA,4,4,NA,4,2,NA,2,2,NA,2,HDzSV,T1,"I don't have a connection to immigration, but all of my friends who do are against illegal immigration, so I'll take their word for it that people should actually try to come here legally",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
